"Data Source","World Development Indicators",

"Last Updated Date","2022-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Dominican Republic","DOM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","5.23152574784865","5.229793977813","4.31965442764579","3.86521308225966","3.78349505920057","4.21207041072925","3.46271991063949","3.19186875891583","3.24517139377066","2.64782447006322","2.41669471558398","2.1962196219622","1.98752138472376","1.79127393696422","1.96506550218341","1.83101330888278","1.92838162723017","1.88572300582067","2.17556606961811","2.18229431876046","1.58354321564842","1.72012825276253","1.58204007834865","1.36650543348589","1.19889598067966","1.21005235068591","1.34415405467726","1.01813994179507","0.880047487861676","0.800367985280589","0.67572938756657","0.348155032228406","0.559086816093422","0.755070036358464","0.733765624039859","0.549477867602509","0.633651609977827","0.796926406823975","0.780062374149808","0.81624388755279","1.03009647155323","1.21349605211345","1.05891921128922","0.764145027120822","0.687618052138186","0.766536371799736","0.683423360678412","0.62761905715381","0.699861657175699","0.667461170274579","0.6675317048534","0.602928060143009","0.653151461976632","0.611824773045351","0.651437855543241","0.643674978238558","0.63403055291349","0.6660634439633","0.693991110098086","0.689583104134605","0.750479965269961","",
"Algeria","DZA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","2.5114854517611","3.49645390070922","3.41863517060367","3.51259360108918","3.01910043130006","2.61472785485592","2.38686735837108","2.13053918358437","2.08758503401361","1.79584396646008","1.68816199376947","1.95766814852145","2.13109429304577","2.70172122848464","2.24195045907314","2.37522893772894","2.13869586579631","2.10206329573495","1.81804887475257","2.06309744064138","1.95121325165132","1.75512400703414","1.64370689684736","1.78721366645198","1.85637627675836","1.74969874927024","1.54012377856337","1.46107058594342","1.21083405924608","2.14013212989672","2.50563157717782","3.14643001210165","2.93502710736712","3.0940883958553","3.63740346813324","3.96567378793071","3.75507998270644","3.43338563505363","3.82069546333074","3.70082935899902","3.25121089347184","3.2838845233139","2.83417835011465","2.6438075477202","2.92332102697669","3.02474714090386","3.84851369829344","3.51801260882618","4.32570635861069","4.46107862007699","4.84450891704059","5.54848333584853","6.27024285623508","6.38492898301865","5.92438332688534","5.46782435628871","6.02104599353676","6.65999372695062","",
"East Asia & Pacific (excluding high income)","EAP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37516121883947","2.34578347320485","2.27768183793147","2.32525013328157","1.9893748337764","1.878724760966","1.81846844409411","1.75613169994585","1.719043180425","1.62966011883989","1.74903240059945","1.66987090666109","1.79347632859709","1.84695723490254","1.83465951549538","1.76914824186272","1.68981560760851","1.67476886117726","1.62045027566981","1.59714815143784","1.74902494243457","1.59811658946828","1.54714816398975","1.5886669069537","1.62752423892793","1.64295120349493","1.68141425335606","1.68447391364203","1.66309543158861","1.63578929879723","1.62040299103835","1.66277361634367","",
"Early-demographic dividend","EAR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.34871189743297","2.25373177660814","2.66494093560507","2.91719062112626","2.82650273467638","3.07915150186314","2.96474042850878","3.15624286447718","3.34562087570849","3.51595134991816","3.29572348214996","3.35006665259859","3.27910559773143","3.04221236923697","3.29851989564763","4.0992908826972","4.41974224679204","5.49852775424352","5.34121285030596","4.68266157672666","4.22165940639345","4.50438797284301","5.19079706764608","4.908711081722","4.85063202334412","4.5153549795155","3.74277579007532","4.3447943998607","3.86439088963913","3.54945366196945","3.27606752885873","3.1147898806035","2.87770742581447","2.70507099320611","2.54333048780905","2.77979334325404","2.662474845263","2.78351148231751","2.87009559527787","2.7154288376686","2.58597710730359","2.58402872163674","2.54986421930931","2.51132391941068","2.43193509580939","2.37456409579974","2.28403431182538","2.29183910782006","2.26227903168705","2.56808868358751","2.36095764544952","2.19788477099069","2.28315066978215","2.39008112970119","2.51760149655388","2.64193432532572","2.44174159267661","2.45913096649754","2.41140146942329","2.30836074346368","2.5095185329434","",
"East Asia & Pacific","EAS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","1.57497353971179","","","","1.65219161897843","1.60318653622621","1.50497275252367","1.40155532323832","1.44206045943651","1.38092058347126","1.25465060478727","1.4260302726571","1.46507019359049","1.67070793960251","1.68165834250742","1.58939687104131","1.66227323502029","1.75395887554567","1.77666313055046","1.86400109541577","1.77681756956558","1.73383904273769","1.72411031070869","1.53633426660563","1.51351804518759","1.48055620097789","1.58948659667709","1.60504685942793","1.56422643345517","1.57270415003539","1.49334315626351","1.43357802585748","1.39795833142633","1.43159608691124","1.44268030588287","1.40759198977287","1.40766256541887","1.35844095518186","1.42369025233332","1.46024953350535","1.46033471846377","1.44080699749773","1.45403128088021","1.48060748893641","1.48146559591784","1.47624558728507","1.5764493841417","1.4906531906722","1.47646054608857","1.49468925894914","1.54213343042498","1.58154383680878","1.62501705144826","1.61204557671482","1.6012086731658","1.58968184787693","1.58784048242841","1.65518455984136","",
"Europe & Central Asia (excluding high income)","ECA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.53157121879589","3.76454293628809","3.71108343711083","3.38733905579399","3.42246520874751","3.55441860465116","3.14398111723053","3.25957446808511","3.27555555555556","3.07933789954338","3.25648854961832","3.49979381443299","3.4455205811138","3.34945054945055","3.19302137958854","5.11945392491468","4.94302721088435","4.71362302376219","4.18730640369176","3.35725855800727","3.90031329667967","3.82453186997909","4.29815131212686","3.93760520546007","3.67278440493858","3.58922855806602","3.69157261097747","","","","","","4.16612867955245","3.57425160513748","3.89669800610299","3.40465982096415","3.44513959039148","3.67292742937451","2.80037970118393","3.17105944430788","3.16080979927009","3.19097608676746","3.34540317308833","3.13137619456223","2.78304220093701","2.70212505144551","2.66902525745979","2.58110958666193","2.57887562002601","2.96307434935266","2.76315677320875","2.69184163207842","2.85518011579354","2.90274545850776","3.01173032945555","3.22925724691554","3.47556587422234","3.03372527514124","2.91746789011469","3.10106698049417","3.35010914606976","",
"Europe & Central Asia","ECS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.6024429879585","4.5127453638719","4.50683890709101","4.31480900508825","4.19763881278171","4.08148372159146","3.99873647866598","3.93791443892461","3.78855858588574","3.51535884159489","3.24627006685629","3.2344285726732","3.26448528032011","3.10871240173517","3.1380761025766","3.24713527451428","3.13939700224969","3.11680719855903","3.06863826066822","3.03358017165863","3.03931599673036","3.12077272395783","3.21165291147443","3.1781774369226","3.12192490954105","3.07125652086475","2.93023864843742","2.89086247789882","2.76372831970567","2.67613099356494","2.60773541437978","2.47512635771808","2.44495811128842","2.32758664607753","2.24240270388647","2.04523518800937","2.02221755464987","2.01717858818881","1.90513612463537","1.88396516259559","1.86207839762548","1.83254457384821","1.85469757578797","1.84053324047012","1.79926335131345","1.7375465900115","1.73216838747615","1.70659613653736","1.73117390859643","1.83322678350338","1.77598120807447","1.7280605172209","1.7717831116246","1.73750512252757","1.70449842965678","1.68451275704654","1.70392181489858","1.65190935488453","1.63983783453149","1.7027189686818","1.87306932971118","",
"Ecuador","ECU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.37623678350892","2.04676698378785","2.04545378336297","1.76521231065259","1.90995401275775","2.0695652173913","1.8242215194411","1.80442333340465","1.92397349775755","2.37061630052488","1.83368971819713","1.85402516979624","1.99002320804546","1.9765704092947","2.01588995612475","2.36680898459254","2.20068766787297","3.08037216906285","2.14272648880295","1.9874937490116","1.78122469851281","1.67784031835944","1.65400283130616","1.57477834994725","1.48523232727441","1.77973855389976","1.83738682762294","1.96631614944003","1.97762684778266","1.92398919308504","1.89032378813401","1.77836016473231","1.66720659929361","1.82142150069293","1.55934346817278","2.34132011021456","1.95039752732418","2.10417123484069","2.35723486474882","1.75192504601763","1.45207595274333","1.56937598177954","1.76889198532555","2.2785533646602","1.9403327987762","2.29840279075247","2.02982587683564","2.56823582019659","2.66504173599459","3.11741808812028","3.01055129218138","3.09511005659875","2.94545286467451","2.87589068305185","2.73923080937619","2.6160741592884","2.51476680030726","2.36126338358467","2.35188715281228","2.23380196883409","2.41035152835116","",
"Egypt, Arab Rep.","EGY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","6.67547918043622","8.6646884272997","10.3283898305085","10.1174345076784","8.71826883062838","8.90769850866586","11.1330438215555","14.3360534124629","15.9878828677213","17.1870121760849","13.5645302897278","13.5135135135135","17.2742435072671","15.4318460908719","13.7268961121734","13.1120584652862","9.94071348257181","6.4689378757515","6.16031027795734","7.41690962099125","7.18896060538616","7.95867393278837","8.26523207017322","7.85693305919735","7.49813056581541","6.52874277064007","5.06087662337662","3.96809895833333","3.4676995357893","3.61174470420041","3.21550063172359","3.09773699249923","3.15393465100637","3.08203623414837","2.97481186979645","2.84148521846447","2.65938329094369","2.56976747814276","2.55126513982739","2.98556856033807","3.27845479650374","3.17728527009726","2.87753123653597","2.71422040657605","2.60621860261331","2.37963467509709","2.18078548537016","2.03264504307225","1.95296704226796","1.83702555925574","1.64817579267929","1.61005697699419","1.68969483568075","1.72314742829085","1.66660515243227","1.42203170028818","1.24996619642133","1.18097179684711","1.2241723725415","",
"Euro area","EMU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.82079528090119","3.73484509535656","3.75078981469412","3.5517202943255","3.46812304029474","3.33717014021689","3.36727034093017","3.33724724621342","3.3012978295104","3.04793396623524","2.85660710718181","2.86060043221217","2.90923613400386","2.81913024774734","2.8489340941776","2.88466004459681","2.81027701420352","2.82171890351051","2.80008674258897","2.76919550267883","2.72618257000649","2.80827524659768","2.84786075197099","2.8255236849903","2.75758397592105","2.70294630378515","2.63296310017533","2.64136319657135","2.53407161984566","2.43333554589178","2.36593494366329","2.17489653870973","2.0654486853182","1.99708441026292","1.91351731787536","1.78522990267936","1.77123076400616","1.73520807019334","1.69471344964451","1.67537352706708","1.64346252571799","1.59646631990203","1.58138409250256","1.58079789477378","1.56599939345023","1.47616684332093","1.47801390327494","1.43509646578665","1.47119976864808","1.56146082647658","1.48864937062993","1.42679530009958","1.4228105449128","1.3737743097619","1.33245308936064","1.3093252371839","1.33486236468278","1.33832147460602","1.34187710422195","1.3699403338165","1.53596009819465","",
"Eritrea","ERI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3291139240506","12.7159420289855","19.5391124143288","20.3448190649491","11.8604149677876","32.4970666110039","34.3777684538841","32.6556711938037","22.1367915582472","20.6718783563252","20.8657453093811","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.25074702204848","2.03124482602107","2.26774589192604","1.96963291958044","1.93055857347098","1.88486682463102","2.07961936015824","1.85195694357998","2.29767251939567","2.43416753437938","2.28661622551749","2.1079717457114","2.31778209800765","2.11074172547559","2.20756393740679","2.00426223337861","2.32104693213536","2.31423266289489","2.35795730062073","2.4970649013133","2.48989578488601","2.58210874483481","2.66030674579303","2.93627289991861","2.96600550441302","2.95472170818505","2.6250366796807","2.6147006889558","2.48937521722977","2.35967514225005","2.29330520898016","2.12919223112803","2.04280367601027","2.0118717370405","2.00133740218861","1.91702239465122","1.81443901615473","1.72281567944182","1.75731994886122","1.75523458900652","1.72551798839458","1.62958403293614","1.45597370162444","1.42254439300681","1.43022117967926","1.38717775355122","1.37000746147478","1.36310631227691","1.36762048450666","1.35835383696039","1.3873781239833","1.33187655521014","1.4236373034985","1.27277066255826","1.25445910412941","1.27082378270029","1.13772803993392","1.23069077613875","1.25393588160509","1.23343873416176","1.40205341706531","",
"Estonia","EST","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.761751960945642","1.04163027365878","0.958098327008493","0.873596073837831","1.0467724867254","1.06749171827448","1.28711336447566","1.37632711527768","1.50221446192756","1.66712950092163","1.74304929525979","1.6996892247017","1.4509199321799","1.38842243631458","1.65758213404856","1.76504969138179","1.78893838997339","1.68647006712992","1.66401024269619","1.8835795803398","1.89666661840062","1.9127859308351","2.01133517288701","2.05184437121569","2.00773352126725","2.00866586260145","2.02401882148264","2.30748738623167","",
"Ethiopia","ETH","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","1.85587761674718","1.9321903294163","2.42836676217765","2.9215844785772","3.22993525071525","3.10719908401317","2.48622496976213","2.1956163689345","2.02066455324645","1.88310980263875","1.90607150412524","1.93641025641026","1.92555408221254","2.79458239277652","4.49206211503427","4.13172252533126","3.96778085302675","4.81090245174752","6.88658800866843","8.70858213323967","7.53695803155075","7.53901842798044","7.1796178343949","7.96914816163087","6.82390419897137","6.69723756906077","6.85567368494198","8.5014361098123","10.2766484563588","9.6579698086295","5.70513154467309","3.44170834936514","3.07168835064302","2.86843870238978","2.22561605430131","2.11713848911382","3.3431774775412","7.27693614895529","9.50694268259021","7.61384390577726","4.34902077753107","3.71938809903571","3.23884273442423","3.07265040654432","2.76155143555362","2.26653738405811","1.86327401952308","1.48980921711378","1.18480259623383","1.13358648537969","1.0907074439921","0.868362090380475","0.806417117446453","0.768411100510026","0.705413868072999","0.695462177224286","0.666369217322697","0.639015280336255","0.587739944074668","0.481146129201597","",
"European Union","EUU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.81686501491278","3.73358009624263","3.76058518460313","3.5866779592415","3.50168798931331","3.38599132669362","3.38093572276211","3.33236729492188","3.29350228701432","3.05669670881526","2.87368187148195","2.87761781200253","2.91714385381891","2.82025698710813","2.85125435093938","2.88255004192955","2.80448313760034","2.81975870808699","2.80198606905734","2.77177742980755","2.72688246361514","2.80655504699043","2.83834212437087","2.8110999969173","2.74137044730737","2.68693815538874","2.61406391982384","2.63785572375968","2.53961900164943","2.45582232032609","2.38595497182315","2.19551168922667","2.08805184695598","2.01968985531218","1.93560009175437","1.82151454908009","1.80395680485689","1.77339316011604","1.72983645938094","1.69947361482046","1.66207797702271","1.6185172067188","1.60252241162837","1.59668914416022","1.57172919596097","1.49232383612591","1.48743388394471","1.4465916980907","1.4647246178535","1.54296678696081","1.47801488567651","1.41555474590452","1.41301515821266","1.36579520180503","1.33342984008145","1.31968537770089","1.33456178360336","1.33973196845845","1.35784889648324","1.39414061826805","1.5622628407939","",
"Fragile and conflict affected situations","FCS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","1.91966106771953","3.16980620056248","","2.84700007434044","2.73825839762385","2.03836803270066","3.89801848024715","4.6764503698487","5.16486388898627","4.0943460915804","3.78750239749171","4.16799869233374","4.26304057986493","4.37754481005885","5.56737858741551","4.99934602241759","4.82470922972886","4.50297543868313","4.16350762293152","4.15336167432522","4.12144938110063","3.36526412678292","3.81997330924312","3.945987941395","3.4787782358317","3.84094793883388","3.56581496350921","2.80601902659001","","","3.49433897745265","3.20441028067055","3.47296265853493","3.36465043602398","2.88961012057689","2.62814733805787","2.83986512200114","3.02503707035118","3.03104991496985","2.74303814140426","2.71140443740216","2.70707363024539","2.66209894469057","2.4800472889305","2.29411806429941","2.13938816318206","2.15630284536033","2.09495515051433","2.18658439735981","1.8999761417466","1.61164954414789","1.72836093309008","2.11239967975887","1.96549812992187","2.13719323817853","1.81757803619428","1.89477174689592","1.63614288405573","1.66190287083672","1.75162177671773","",
"Finland","FIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.76904104762464","1.8361815196588","2.51317830864007","1.92714178695058","1.85927303165209","1.79734038277768","1.71395131378637","1.61552115269617","1.755074400253","1.43747769806296","1.37585401679306","1.44904687492755","1.53084554364898","1.45370204008298","1.27017866747889","1.50815981992122","1.34012461675403","1.40535201149425","1.42944410507025","1.47900930967855","1.67093547993658","1.54558673057246","1.6437501499772","1.8232638142335","1.60404180113724","1.67657907276353","1.72390995338997","1.64553300960529","1.60769117311844","1.5343144923525","1.5633514986376","1.78123103649322","1.90713101160862","1.86801150656572","1.75560359540335","1.42254149924916","1.53047227121301","1.53515505066012","1.46317555780765","1.22310377157804","1.24114750368778","1.14451283258445","1.15463722865486","1.44685726264926","1.47016356457354","1.46719042878277","1.44476667483348","1.29088794400687","1.39491739433225","1.56074235593355","1.49175815960034","1.48940898392913","1.52658465854544","1.53386093450991","1.45193018748459","1.44996097168673","1.41965262644931","1.35349860356831","1.36221240755957","1.34771113586857","1.53045094218018","",
"Fiji","FJI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","0.187695516162669","0.217083529966966","0.24885145482389","0.218740762636713","0.242222222222222","0.30049786628734","0.396150761828388","0.507575757575758","0.873095000712149","0.938856941673513","0.862051438446681","0.919420509421456","1.15496779857107","1.24142084112131","1.22260793484156","1.13315792450674","1.04396175427768","1.96952748392996","2.05201508941251","2.27010663248741","2.10875525984723","2.16678825384228","1.84041410651212","1.80855931911651","1.70263727299194","1.6257873899244","1.42424634501108","1.36495958076192","1.25918886595729","1.13180634323429","1.75624341841376","1.82458369041641","1.5485667306433","1.48650087420329","1.58387595253995","1.32359461422314","1.60859901711712","2.04891996897559","1.40404335288909","1.64925219586827","1.48174922585177","1.4866161485244","1.37635754206869","1.28018151449247","1.53976764996193","0.910146352177106","1.10379303266986","1.40484422392375","1.46760686131695","1.46409815342582","1.75011439036282","",
"France","FRA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","5.42848588493053","5.29560753876716","5.15887134953187","4.74008571749863","4.54025026669875","4.39531951376613","4.29010327424386","4.29524594691896","4.13684603777682","3.67975172675766","3.45855771733226","3.31609304824223","3.23030459043129","3.14371920479698","3.08644058078624","3.1971454640285","3.15613958423347","3.23156861034418","3.15148731411781","3.13939544307514","3.15520508491915","3.24613261046416","3.2238391338373","3.23713177475225","3.18736925092314","3.14393280229726","3.08576501575346","3.12045160513517","2.96318060884889","2.8799353124635","2.80526762706676","2.81213643806721","2.69066071063176","2.68953480643636","2.66037496035159","2.49249618936836","2.41447395059335","2.37540965314127","2.22620830652768","2.17784297022174","2.08501824480333","2.03069528996546","2.04625799037992","2.0956804128006","2.10435083527246","2.02370691892637","1.97509829987374","1.90752863357749","1.89707589581907","2.09814733452729","1.96941935275241","1.89140621361087","1.87108059984757","1.84987591828694","1.86296143947269","1.87225828127684","1.91728236804142","1.90864201234437","1.84505339891481","1.8454911956468","2.07332142732331","",
"Faroe Islands","FRO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","1.10778443113772","1.01508888474928","1.36759569663221","1.43240191454706","1.44053282588011","1.55023041474654","1.30353817504655","0.679580306698951","0.780709342560554","0.668474481991378","1.02970153578673","","1.87713310580205","1.60362751603628","2.28680323963792","2.44764067625536","2.55358662849184","2.25549415242257","2.85904698433855","3.99592771697633","","","","","","","","","","","","","","1.80145224765811","1.79395209821725","1.78317027682097","1.66832793289402","1.6131661692941","1.24868216929966","1.28261921013258","","","","1.87162256589575","1.46243422997043","1.61980464787095","1.60404717948982","1.14481839629997","1.18502560807756","1.4475426228381","1.81048953464601","1.54872276748932","1.58090171703068","1.76237435513061","",
"United Kingdom","GBR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","7.09248637082215","6.92138752285922","6.94416604105903","6.80074341068238","6.59605601313516","6.43697857340144","6.24903679676674","6.2357037120617","5.9411052003122","5.5021956389853","5.19741323809566","5.07633062254603","5.1710477559332","4.90616105746511","5.06942711490535","5.33960343915615","5.17550333681554","4.92327762103886","4.73304308586993","4.67975756747534","5.01990345888742","4.98376336921746","5.38132652115477","5.39688559001511","5.50807949805952","5.32070461905547","5.05982373679728","4.68666844260533","4.21428762838849","4.04095433156431","3.983217694585","4.11680242273171","3.86471776641263","3.59064951247979","3.38193371776532","2.85419949053587","2.72459232198324","2.56014877225605","2.49596227501881","2.42290959332375","2.3727966452319","2.41112210130721","2.48565967470705","2.55206201518244","2.49782136751626","2.43420322804432","2.37308699925628","2.37420774768425","2.49572301610235","2.65348501633322","2.5781595020387","2.50272640170618","2.42056473058588","2.29364024087307","2.18390624805422","2.04550319219844","1.98143825493354","1.94632499636255","1.94875570783718","2.01300457304406","2.2465466792599","",
"Georgia","GEO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21017302703038","1.25358766896378","1.13697395615685","0.924374855931971","0.615582490752135","0.740186005258763","1.00053299706695","1.06848912472203","1.37383897186186","3.33916979671741","5.21830695097827","9.15911651704757","8.52011839531126","5.60659705141183","3.70963239057219","3.10296868545418","2.98373409824723","2.57055243515557","2.35793959370315","2.00294589032771","2.08164031548883","1.96974296903126","1.89711315739272","1.74992430839149","1.80964773536432","",
"Ghana","GHA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.70665901262916","2.10300429184549","2.00100300902708","2.01634877384196","1.92198868229588","1.73260572987722","2.2266139657444","","2.65588235294118","2.50125062531266","2.11819389110226","1.70131947221112","1.42984014209591","1.36493432324386","1.58154506437768","1.71493469619534","1.56680968433956","1.2532473349458","0.851281806918898","0.646304301608674","0.773574778895293","0.741113531698977","0.541347121490787","0.341179539008248","0.593211881978556","1.00044308668175","0.900516843869348","0.892627345844504","0.437880517503805","0.430846522392588","0.276510427354999","0.368975044988862","0.377347219697109","0.421951639889914","0.426586695929125","0.466092658099952","0.393540835416214","0.405428573166436","0.47170600610907","0.471795170915902","0.627279006121547","0.373922952383641","0.368353827085962","0.428512777021419","0.389777264257665","0.367459297288583","0.371042977391259","0.509249882381586","0.398444620074437","0.45535236365669","0.380677683684574","0.592259762655998","0.804165256141085","0.53339642720974","0.678998541282117","0.526514224013995","0.382379929647084","0.401629020725549","0.419660326452183","0.441936077881951","0.446156223059299","",
"Gibraltar","GIB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","0.902357645982379","0.793828345445229","0.639108637534101","","","","","","","","","2.38055425991604","1.69464061466168","1.3407093629396","1.35611690454208","","","1.17281926203606","1.25499180312356","1.59513114331129","1.53463751403247","3.10021054615164","3.3246802439883","2.44118141486197","2.22856440980186","","","","","","","","2.28659822674558","2.34960684351508","2.24021951361906","2.51773534460496","1.88205381003036","1.76812250574436","1.63681420468527","1.44513568163751","1.45751192274533","",
"Gambia, The","GMB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.340909030378368","0.477501573316551","0.55122589453325","0.563939016801493","0.631086622245003","0.810531317253137","0.958392269816802","0.46126597245397","0.50424326671404","0.409650498904237","0.279219753894381","0.255557491763486","0.304615670171595","0.397307469403729","0.407575945502193","0.384833814905964","0.325833061382465","0.31579359886356","0.234862058929382","0.24438080993324","0.227388636213975","0.192621401787275","0.277027428909804","0.260242378391835","0.355318377435937","1.09898420361334","0.489283634204885","","","0.789613469805036","0.754494266076442","1.18750912674762","1.00885846696253","","","0.702928017615916","0.814318636979133","0.828278886205045","",
"Guinea-Bissau","GNB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.00869457771777129","0.0134783154640054","0.0150240384615385","0.0109031437397783","0.0243964421855146","0.0580869565217391","","0.18108504398827","","","","","0.317965023847377","0.495568090249799","0.566593083149375","0.650521152667075","1.4047619047619","","2.62803036170707","1.62672677091596","1.5586028989376","1.57542311053966","","2.06483671280322","","","","1.6623847665105","2.01752612867555","1.59505911771062","2.47559459985103","2.07601811921062","2.03802352032643","1.62596124547625","1.33540960938496","1.42457857716426","1.4111445505489","1.65279430457493","1.73615260258345","",
"Equatorial Guinea","GNQ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98642304021115","2.0456168533629","","","","","","","","","","","","1.50182582447025","1.48230906749545","2.47492960390331","","","","","0.766177853756616","1.0414320758195","1.23712338060854","1.10036882579998","1.07214133360045","1.3127343948189","","",
"Greece","GRC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.85730295953435","4.24357000022985","4.04842971228294","3.82448463962285","3.57356211032106","3.49846492059281","3.58468738765907","4.34570766758805","4.69018026641258","4.78878606005897","4.19730219448359","4.11919917305914","3.95652514491618","3.5177090640908","4.82446883464592","5.84732162220776","5.82922738415295","5.91853565442111","5.57544451249418","5.181248328693","4.6608059951787","5.7357013089349","5.62659345822855","5.17247666277713","4.83544433693963","4.69256693840525","4.12801512211307","4.25552044841929","4.19823223061689","3.7658694645888","3.79826032707078","3.484865109943","3.62980089042347","3.60012469561704","3.58197232877289","3.17319019644845","3.31191328182087","3.36586889039913","3.53386881535161","3.36046994465272","3.46535532008881","3.25141285622817","3.07737457530621","2.49389475249858","2.60567252971209","2.83659627711189","2.78341887026498","2.67930592141264","2.98305234467131","3.22484113782964","2.75021826236583","2.52227876563293","2.44367081559838","2.37130398258401","2.35078288371489","2.46692099866613","2.57591779360038","2.55989389632604","2.71388945796109","2.66458048486626","2.79556314613436","",
"Grenada","GRD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.15792223391347","1.12222106548301","1.0453078110693","1.17300751136389","1.00383425318668","1.39559048518441","1.37345487471598","1.45714604983797","1.26668736417262","1.02599976681823","1.69642857142857","1.11850060459492","1.14198705748002","0.910753901840968","0.898307765301281","1.23148656061437","1.27139028245481","1.37213757868808","1.18112181863108","1.3066782558308","1.31685153691905","1.88944910430075","2.02571867758735","2.03593409871932","2.19084928671742","2.00737043596487","1.66749799534035","1.75071000671895","1.86907699721099","1.8028516299552","1.72801156281599","1.26843726414995","1.47262037513846","1.26706017134887","1.1785345993652","1.08042737364637","0.895717413539242","0.74281794332224","0.720839850994178","0.675600759866063","0.918401634718749","1.05206292918867","0.762245026054294","0.815655342525256","0.479416089056921","0.383913656735458","0.43182946456192","0.398456601466993","0.468231102914397","0.395326073511874","0.441382604389834","0.459619447723005","0.475870730886697","0.501954235865182","0.456214349477867","0.432011238062402","0.464536551852404","0.402560936246118","0.390612897420441","0.465831692259004","0.483220755707797","",
"Guam","GUM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
